Fichero;Tiempo;Resultado
GKD-b_12_n50_m5.txt;19.0;2.05127
GKD-b_13_n50_m5.txt;19.0;3.08163
GKD-b_13_n50_m5.txt;18.0;4.03238
GKD-b_13_n50_m5.txt;17.0;4.37524
GKD-b_13_n50_m5.txt;18.0;3.46387
GKD-b_13_n50_m5.txt;18.0;5.03348
GKD-b_14_n50_m5.txt;17.0;1.66318
GKD-b_14_n50_m5.txt;17.0;4.32263
GKD-b_14_n50_m5.txt;21.0;4.86975
GKD-b_14_n50_m5.txt;18.0;3.18564
GKD-b_14_n50_m5.txt;18.0;3.79578
GKD-b_15_n50_m5.txt;17.0;4.39191
GKD-b_15_n50_m5.txt;17.0;4.94147
GKD-b_15_n50_m5.txt;16.0;4.36591
GKD-b_15_n50_m5.txt;18.0;2.85315
GKD-b_15_n50_m5.txt;17.0;3.89709
GKD-b_16_n50_m15.txt;38.0;54.0016
GKD-b_16_n50_m15.txt;39.0;68.8511
GKD-b_16_n50_m15.txt;37.0;45.26
GKD-b_16_n50_m15.txt;37.0;47.8948
GKD-b_16_n50_m15.txt;37.0;62.2404
GKD-b_17_n50_m15.txt;42.0;56.1774
GKD-b_17_n50_m15.txt;42.0;56.1774
GKD-b_17_n50_m15.txt;39.0;48.1075
GKD-b_17_n50_m15.txt;39.0;55.9951
GKD-b_17_n50_m15.txt;39.0;58.3863
GKD-b_18_n50_m15.txt;37.0;54.5304
GKD-b_18_n50_m15.txt;37.0;43.196
GKD-b_18_n50_m15.txt;38.0;56.1823
GKD-b_18_n50_m15.txt;39.0;54.5303
GKD-b_18_n50_m15.txt;37.0;54.5304
GKD-b_19_n50_m15.txt;38.0;49.2438
GKD-b_19_n50_m15.txt;39.0;69.4021
GKD-b_19_n50_m15.txt;39.0;57.6572
GKD-b_19_n50_m15.txt;41.0;50.0413
GKD-b_19_n50_m15.txt;37.0;58.5146
GKD-b_20_n50_m15.txt;37.0;54.7467
GKD-b_20_n50_m15.txt;37.0;58.6791
GKD-b_20_n50_m15.txt;38.0;58.6157
GKD-b_20_n50_m15.txt;37.0;55.7999
GKD-b_20_n50_m15.txt;38.0;68.5537
GKD-b_21_n100_m10.txt;42.0;27.3875
GKD-b_21_n100_m10.txt;43.0;25.8904
GKD-b_21_n100_m10.txt;45.0;23.8779
GKD-b_21_n100_m10.txt;42.0;27.5099
GKD-b_21_n100_m10.txt;43.0;20.0795
GKD-b_22_n100_m10.txt;45.0;20.8911
GKD-b_22_n100_m10.txt;41.0;18.4432
GKD-b_22_n100_m10.txt;42.0;23.9772
GKD-b_22_n100_m10.txt;43.0;24.5632
GKD-b_22_n100_m10.txt;42.0;23.178
GKD-b_23_n100_m10.txt;41.0;25.8362
GKD-b_23_n100_m10.txt;42.0;21.8685
GKD-b_23_n100_m10.txt;40.0;21.6835
GKD-b_23_n100_m10.txt;41.0;22.2917
GKD-b_23_n100_m10.txt;42.0;25.097
GKD-b_24_n100_m10.txt;42.0;22.349
GKD-b_24_n100_m10.txt;41.0;17.6279
GKD-b_24_n100_m10.txt;43.0;20.0942
GKD-b_24_n100_m10.txt;41.0;23.1475
GKD-b_24_n100_m10.txt;42.0;22.2433
GKD-b_25_n100_m10.txt;41.0;16.5132
GKD-b_25_n100_m10.txt;42.0;22.2424
GKD-b_25_n100_m10.txt;41.0;22.0278
GKD-b_25_n100_m10.txt;41.0;19.8356
GKD-b_25_n100_m10.txt;41.0;25.6073
GKD-b_26_n100_m30.txt;140.0;284.676
GKD-b_26_n100_m30.txt;143.0;314.07
GKD-b_26_n100_m30.txt;149.0;280.05
GKD-b_26_n100_m30.txt;139.0;250.315
GKD-b_26_n100_m30.txt;145.0;306.981
GKD-b_27_n100_m30.txt;140.0;231.823
GKD-b_27_n100_m30.txt;140.0;262.353
GKD-b_27_n100_m30.txt;138.0;245.181
GKD-b_27_n100_m30.txt;140.0;255.85
GKD-b_27_n100_m30.txt;128.0;215.109
GKD-b_28_n100_m30.txt;157.0;251.985
GKD-b_28_n100_m30.txt;150.0;268.248
GKD-b_28_n100_m30.txt;154.0;238.903
GKD-b_28_n100_m30.txt;150.0;260.46
GKD-b_28_n100_m30.txt;150.0;252.703
GKD-b_29_n100_m30.txt;144.0;213.958
GKD-b_29_n100_m30.txt;143.0;212.079
GKD-b_29_n100_m30.txt;167.0;261.163
GKD-b_29_n100_m30.txt;149.0;220.324
GKD-b_29_n100_m30.txt;145.0;220.286
GKD-b_30_n100_m30.txt;154.0;188.194
GKD-b_30_n100_m30.txt;146.0;250.618
GKD-b_30_n100_m30.txt;149.0;213.445
GKD-b_30_n100_m30.txt;140.0;245.894
GKD-b_30_n100_m30.txt;148.0;253.234
GKD-b_31_n125_m12.txt;71.0;20.0327
GKD-b_31_n125_m12.txt;67.0;21.203
GKD-b_31_n125_m12.txt;70.0;30.5256
GKD-b_31_n125_m12.txt;67.0;32.867
GKD-b_31_n125_m12.txt;71.0;28.6732
GKD-b_32_n125_m12.txt;64.0;32.8334
GKD-b_32_n125_m12.txt;59.0;30.6995
GKD-b_32_n125_m12.txt;60.0;34.1812
GKD-b_32_n125_m12.txt;64.0;22.2258
GKD-b_32_n125_m12.txt;62.0;26.6569
GKD-b_33_n125_m12.txt;60.0;34.1763
GKD-b_33_n125_m12.txt;57.0;26.9074
GKD-b_33_n125_m12.txt;65.0;32.319
GKD-b_33_n125_m12.txt;60.0;29.8245
GKD-b_33_n125_m12.txt;59.0;37.8438
GKD-b_34_n125_m12.txt;65.0;37.3944
GKD-b_34_n125_m12.txt;60.0;34.7621
GKD-b_34_n125_m12.txt;64.0;36.7286
GKD-b_34_n125_m12.txt;64.0;34.4276
GKD-b_34_n125_m12.txt;61.0;32.5858
GKD-b_35_n125_m12.txt;58.0;25.6419
GKD-b_35_n125_m12.txt;57.0;26.4814
GKD-b_35_n125_m12.txt;64.0;40.473
GKD-b_35_n125_m12.txt;57.0;27.3589
GKD-b_35_n125_m12.txt;59.0;37.437
GKD-b_36_n125_m37.txt;248.0;316.045
GKD-b_36_n125_m37.txt;258.0;281.251
GKD-b_36_n125_m37.txt;236.0;291.241
GKD-b_36_n125_m37.txt;232.0;307.088
GKD-b_36_n125_m37.txt;237.0;311.544
GKD-b_37_n125_m37.txt;270.0;388.255
GKD-b_37_n125_m37.txt;264.0;394.818
GKD-b_37_n125_m37.txt;278.0;384.756
GKD-b_37_n125_m37.txt;269.0;347.977
GKD-b_37_n125_m37.txt;259.0;349.653
GKD-b_38_n125_m37.txt;252.0;346.737
GKD-b_38_n125_m37.txt;246.0;385.886
GKD-b_38_n125_m37.txt;245.0;357.037
GKD-b_38_n125_m37.txt;235.0;450.183
GKD-b_38_n125_m37.txt;232.0;379.576
GKD-b_39_n125_m37.txt;234.0;302.918
GKD-b_39_n125_m37.txt;240.0;297.901
GKD-b_39_n125_m37.txt;237.0;334.23
GKD-b_39_n125_m37.txt;234.0;304.319
GKD-b_39_n125_m37.txt;230.0;316.539
GKD-b_40_n125_m37.txt;230.0;369.073
GKD-b_40_n125_m37.txt;248.0;349.49
GKD-b_40_n125_m37.txt;229.0;333.253
GKD-b_40_n125_m37.txt;242.0;399.479
GKD-b_40_n125_m37.txt;233.0;288.351
GKD-b_41_n150_m15.txt;90.0;38.7527
GKD-b_41_n150_m15.txt;93.0;45.1765
GKD-b_41_n150_m15.txt;89.0;54.7354
GKD-b_41_n150_m15.txt;92.0;54.2148
GKD-b_41_n150_m15.txt;89.0;49.2407
GKD-b_42_n150_m15.txt;88.0;53.2581
GKD-b_42_n150_m15.txt;91.0;51.1477
GKD-b_42_n150_m15.txt;89.0;51.8452
GKD-b_42_n150_m15.txt;94.0;50.698
GKD-b_42_n150_m15.txt;92.0;48.567
GKD-b_43_n150_m15.txt;87.0;45.6974
GKD-b_43_n150_m15.txt;89.0;38.7084
GKD-b_43_n150_m15.txt;100.0;49.7086
GKD-b_43_n150_m15.txt;88.0;42.5701
GKD-b_43_n150_m15.txt;87.0;52.5596
GKD-b_44_n150_m15.txt;85.0;50.7263
GKD-b_44_n150_m15.txt;85.0;56.1244
GKD-b_44_n150_m15.txt;91.0;33.1053
GKD-b_44_n150_m15.txt;89.0;42.7484
GKD-b_44_n150_m15.txt;89.0;44.5552
GKD-b_45_n150_m15.txt;91.0;43.3038
GKD-b_45_n150_m15.txt;86.0;52.5013
GKD-b_45_n150_m15.txt;89.0;53.9674
GKD-b_45_n150_m15.txt;89.0;49.2019
GKD-b_45_n150_m15.txt;89.0;50.1718
GKD-b_46_n150_m45.txt;368.0;505.095
GKD-b_46_n150_m45.txt;393.0;465.651
GKD-b_46_n150_m45.txt;385.0;523.652
GKD-b_46_n150_m45.txt;372.0;514.535
GKD-b_46_n150_m45.txt;374.0;426.438
GKD-b_47_n150_m45.txt;387.0;407.753
GKD-b_47_n150_m45.txt;394.0;487.963
GKD-b_47_n150_m45.txt;392.0;391.506
GKD-b_47_n150_m45.txt;387.0;482.757
GKD-b_47_n150_m45.txt;406.0;479.974
GKD-b_48_n150_m45.txt;393.0;433.214
GKD-b_48_n150_m45.txt;398.0;428.526
GKD-b_48_n150_m45.txt;369.0;415.493
GKD-b_48_n150_m45.txt;381.0;462.926
GKD-b_48_n150_m45.txt;382.0;393.289
GKD-b_49_n150_m45.txt;382.0;462.689
GKD-b_49_n150_m45.txt;377.0;507.665
GKD-b_49_n150_m45.txt;377.0;477.589
GKD-b_49_n150_m45.txt;377.0;484.088
GKD-b_49_n150_m45.txt;385.0;473.129
GKD-b_50_n150_m45.txt;364.0;472.182
GKD-b_50_n150_m45.txt;361.0;420.568
GKD-b_50_n150_m45.txt;364.0;553.419
GKD-b_50_n150_m45.txt;386.0;465.371
GKD-b_50_n150_m45.txt;359.0;508.146
