Fichero;Tiempo;Resultado
GKD-b_30_n100_m30.txt;193.0;214.433
GKD-b_30_n100_m30.txt;180.0;201.971
GKD-b_30_n100_m30.txt;189.0;196.022
GKD-b_30_n100_m30.txt;191.0;223.402
GKD-b_31_n125_m12.txt;87.0;23.9972
GKD-b_31_n125_m12.txt;88.0;29.0059
GKD-b_31_n125_m12.txt;87.0;29.8657
GKD-b_31_n125_m12.txt;92.0;23.3535
GKD-b_31_n125_m12.txt;90.0;25.0482
GKD-b_32_n125_m12.txt;77.0;38.2142
GKD-b_32_n125_m12.txt;80.0;31.5442
GKD-b_32_n125_m12.txt;81.0;27.0017
GKD-b_32_n125_m12.txt;79.0;37.0308
GKD-b_32_n125_m12.txt;77.0;27.1442
GKD-b_33_n125_m12.txt;88.0;28.4952
GKD-b_33_n125_m12.txt;79.0;31.9174
GKD-b_33_n125_m12.txt;81.0;28.7009
GKD-b_33_n125_m12.txt;78.0;32.6857
GKD-b_33_n125_m12.txt;75.0;31.4944
GKD-b_34_n125_m12.txt;76.0;31.7532
GKD-b_34_n125_m12.txt;75.0;38.1875
GKD-b_34_n125_m12.txt;82.0;27.1849
GKD-b_34_n125_m12.txt;76.0;33.7472
GKD-b_34_n125_m12.txt;78.0;30.2737
GKD-b_35_n125_m12.txt;75.0;31.5811
GKD-b_35_n125_m12.txt;77.0;25.5558
GKD-b_35_n125_m12.txt;81.0;35.7984
GKD-b_35_n125_m12.txt;77.0;35.0226
GKD-b_35_n125_m12.txt;79.0;37.1448
GKD-b_36_n125_m37.txt;302.0;282.231
GKD-b_36_n125_m37.txt;316.0;279.771
GKD-b_36_n125_m37.txt;316.0;304.174
GKD-b_36_n125_m37.txt;304.0;285.778
GKD-b_36_n125_m37.txt;303.0;253.913
GKD-b_37_n125_m37.txt;320.0;318.255
GKD-b_37_n125_m37.txt;324.0;373.34
GKD-b_37_n125_m37.txt;317.0;402.936
GKD-b_37_n125_m37.txt;301.0;355.523
GKD-b_37_n125_m37.txt;322.0;374.764
GKD-b_38_n125_m37.txt;313.0;392.946
GKD-b_38_n125_m37.txt;313.0;360.603
GKD-b_38_n125_m37.txt;325.0;378.588
GKD-b_38_n125_m37.txt;305.0;399.948
GKD-b_38_n125_m37.txt;302.0;304.171
GKD-b_39_n125_m37.txt;298.0;290.725
GKD-b_39_n125_m37.txt;291.0;312.727
GKD-b_39_n125_m37.txt;287.0;293.77
GKD-b_39_n125_m37.txt;285.0;326.514
GKD-b_39_n125_m37.txt;299.0;276.95
GKD-b_40_n125_m37.txt;294.0;334.747
GKD-b_40_n125_m37.txt;293.0;399.407
GKD-b_40_n125_m37.txt;290.0;349.492
GKD-b_40_n125_m37.txt;296.0;413.786
GKD-b_40_n125_m37.txt;293.0;382.677
GKD-b_41_n150_m15.txt;112.0;53.3303
GKD-b_41_n150_m15.txt;110.0;43.1079
GKD-b_41_n150_m15.txt;109.0;43.739
GKD-b_41_n150_m15.txt;106.0;43.2915
GKD-b_41_n150_m15.txt;117.0;38.3301
GKD-b_42_n150_m15.txt;109.0;56.2059
GKD-b_42_n150_m15.txt;115.0;59.9554
GKD-b_42_n150_m15.txt;110.0;56.9922
GKD-b_42_n150_m15.txt;107.0;47.514
GKD-b_42_n150_m15.txt;113.0;50.1759
GKD-b_43_n150_m15.txt;109.0;51.0376
GKD-b_43_n150_m15.txt;114.0;50.3564
GKD-b_43_n150_m15.txt;107.0;58.2909
GKD-b_43_n150_m15.txt;106.0;40.5652
GKD-b_43_n150_m15.txt;111.0;60.9691
GKD-b_44_n150_m15.txt;108.0;51.8448
GKD-b_44_n150_m15.txt;109.0;54.7028
GKD-b_44_n150_m15.txt;108.0;43.9838
GKD-b_44_n150_m15.txt;108.0;51.6467
GKD-b_44_n150_m15.txt;109.0;42.2441
GKD-b_45_n150_m15.txt;109.0;46.3684
GKD-b_45_n150_m15.txt;115.0;40.1523
GKD-b_45_n150_m15.txt;114.0;41.8019
GKD-b_45_n150_m15.txt;109.0;37.0938
GKD-b_45_n150_m15.txt;107.0;43.6185
GKD-b_46_n150_m45.txt;478.0;425.197
GKD-b_46_n150_m45.txt;452.0;447.094
GKD-b_46_n150_m45.txt;467.0;466.068
GKD-b_46_n150_m45.txt;456.0;479.962
GKD-b_46_n150_m45.txt;475.0;431.572
GKD-b_47_n150_m45.txt;493.0;416.657
GKD-b_47_n150_m45.txt;486.0;486.974
GKD-b_47_n150_m45.txt;472.0;419.79
GKD-b_47_n150_m45.txt;480.0;458.687
GKD-b_47_n150_m45.txt;492.0;399.761
GKD-b_48_n150_m45.txt;462.0;465.98
GKD-b_48_n150_m45.txt;467.0;429.916
GKD-b_48_n150_m45.txt;491.0;363.315
GKD-b_48_n150_m45.txt;481.0;494.595
GKD-b_48_n150_m45.txt;472.0;406.967
GKD-b_49_n150_m45.txt;489.0;501.465
GKD-b_49_n150_m45.txt;478.0;360.637
GKD-b_49_n150_m45.txt;452.0;416.537
GKD-b_49_n150_m45.txt;491.0;459.1
GKD-b_49_n150_m45.txt;499.0;469.415
GKD-b_50_n150_m45.txt;476.0;443.316
GKD-b_50_n150_m45.txt;460.0;532.848
GKD-b_50_n150_m45.txt;462.0;565.139
GKD-b_50_n150_m45.txt;454.0;477.565
GKD-b_50_n150_m45.txt;444.0;527.641
